ProductionLineId,LengthInM,DurationInMs,Timestamp
100000000110,0.0,2461660,2022-09-09 06:34:24.348
100000000110,0.0,0,2022-09-09 06:34:24.348
100000000110,0.0,1380920,2022-09-09 06:57:25.268
100000000110,0.0,0,2022-09-09 06:57:25.268
100000000110,0.0,250970677,2022-09-12 04:40:15.945
100000000110,0.0,0,2022-09-12 04:40:15.945
100000000110,0.0,120036,2022-09-12 04:42:15.981
100000000110,0.0,0,2022-09-12 04:42:15.981
100000000110,0.0,46492,2022-09-12 04:43:02.473
100000000110,0.0,0,2022-09-12 04:43:02.473
100000000110,0.0,180081,2022-09-12 04:46:02.554
100000000110,0.91665,60040,2022-09-12 04:47:02.594
100000000110,2.0322,60040,2022-09-12 04:48:02.634
100000000110,2.02605,60040,2022-09-12 04:49:02.674
100000000110,0.80045,60040,2022-09-12 04:50:02.714
100000000110,0.0,0,2022-09-12 04:50:02.714
100000000110,0.0,0,2022-09-12 04:50:02.714
100000000110,0.0,1741160,2022-09-12 05:19:03.874
100000000110,0.6721,60040,2022-09-12 05:20:03.914
100000000110,1.67555,60040,2022-09-12 05:21:03.954
100000000110,2.15185,60040,2022-09-12 05:22:03.994
100000000110,2.50985,60040,2022-09-12 05:23:04.034
100000000110,2.73925,60040,2022-09-12 05:24:04.074
100000000110,2.73875,60040,2022-09-12 05:25:04.114
100000000110,2.67965,60040,2022-09-12 05:26:04.154
100000000110,2.671,60040,2022-09-12 05:27:04.194
100000000110,2.665,60040,2022-09-12 05:28:04.234
100000000110,2.6488,60040,2022-09-12 05:29:04.274
100000000110,2.6409,60040,2022-09-12 05:30:04.314
100000000110,2.6389,60040,2022-09-12 05:31:04.354
100000000110,2.6345,60040,2022-09-12 05:32:04.394
100000000110,2.63675,60040,2022-09-12 05:33:04.434
100000000110,2.64115,60040,2022-09-12 05:34:04.474
100000000110,2.63815,60040,2022-09-12 05:35:04.514
100000000110,2.6342,60040,2022-09-12 05:36:04.554
100000000110,2.6361,60040,2022-09-12 05:37:04.594
100000000110,2.6433,60040,2022-09-12 05:38:04.634
100000000110,2.64185,60040,2022-09-12 05:39:04.674
100000000110,2.64265,60040,2022-09-12 05:40:04.714
100000000110,2.64135,60041,2022-09-12 05:41:04.755
100000000110,2.64195,60039,2022-09-12 05:42:04.794
100000000110,2.64215,60040,2022-09-12 05:43:04.834
100000000110,2.64005,60040,2022-09-12 05:44:04.874
100000000110,2.637,60040,2022-09-12 05:45:04.914
100000000110,2.63995,60040,2022-09-12 05:46:04.954
100000000110,2.64355,60040,2022-09-12 05:47:04.994
100000000110,2.6351,60040,2022-09-12 05:48:05.034
100000000110,2.64355,60040,2022-09-12 05:49:05.074
100000000110,2.63405,60040,2022-09-12 05:50:05.114
100000000110,2.62,60040,2022-09-12 05:51:05.154
100000000110,2.6168,60040,2022-09-12 05:52:05.194
100000000110,2.61585,60040,2022-09-12 05:53:05.234
100000000110,2.62145,60040,2022-09-12 05:54:05.274
100000000110,2.63065,60040,2022-09-12 05:55:05.314
100000000110,2.63795,60040,2022-09-12 05:56:05.354
100000000110,2.6392,60050,2022-09-12 05:57:05.404
100000000110,2.6405,60040,2022-09-12 05:58:05.444
100000000110,2.64265,60040,2022-09-12 05:59:05.484
100000000110,2.64415,60040,2022-09-12 06:00:05.524
100000000110,2.64095,60040,2022-09-12 06:01:05.564
100000000110,2.64365,60040,2022-09-12 06:02:05.604
100000000110,2.6411,60040,2022-09-12 06:03:05.644
100000000110,2.645,60040,2022-09-12 06:04:05.684
100000000110,2.64195,60040,2022-09-12 06:05:05.724
100000000110,2.639,60040,2022-09-12 06:06:05.764
100000000110,2.63855,60040,2022-09-12 06:07:05.804
100000000110,2.64115,60040,2022-09-12 06:08:05.844
100000000110,2.6418,60040,2022-09-12 06:09:05.884
100000000110,2.6389,60040,2022-09-12 06:10:05.924
100000000110,2.63125,60040,2022-09-12 06:11:05.964
100000000110,2.6345,60040,2022-09-12 06:12:06.004
100000000110,2.6396,60040,2022-09-12 06:13:06.044
100000000110,2.63875,60040,2022-09-12 06:14:06.084
100000000110,2.6342,60040,2022-09-12 06:15:06.124
100000000110,2.63435,60041,2022-09-12 06:16:06.165
100000000110,2.6398,60039,2022-09-12 06:17:06.204
100000000110,2.6416,60042,2022-09-12 06:18:06.246
100000000110,2.64095,60038,2022-09-12 06:19:06.284
100000000110,2.6353,60040,2022-09-12 06:20:06.324
100000000110,2.62225,60040,2022-09-12 06:21:06.364
100000000110,2.6088,60040,2022-09-12 06:22:06.404
100000000110,2.6141,60042,2022-09-12 06:23:06.446
100000000110,2.6177,60038,2022-09-12 06:24:06.484
100000000110,2.6237,60040,2022-09-12 06:25:06.524
100000000110,2.6293,60040,2022-09-12 06:26:06.564
100000000110,2.6336,60040,2022-09-12 06:27:06.604
100000000110,2.64105,60040,2022-09-12 06:28:06.644
100000000110,2.64515,60040,2022-09-12 06:29:06.684
100000000110,2.643,60040,2022-09-12 06:30:06.724
100000000110,2.63665,60040,2022-09-12 06:31:06.764
100000000110,2.6352,60040,2022-09-12 06:32:06.804
100000000110,2.63565,60040,2022-09-12 06:33:06.844
100000000110,2.6402,60040,2022-09-12 06:34:06.884
100000000110,2.64165,60040,2022-09-12 06:35:06.924
100000000110,2.64385,60040,2022-09-12 06:36:06.964
100000000110,2.64465,60041,2022-09-12 06:37:07.005
100000000110,2.6375,60039,2022-09-12 06:38:07.044
100000000110,2.63745,60040,2022-09-12 06:39:07.084
100000000110,2.63975,60040,2022-09-12 06:40:07.124
100000000110,2.6386,60041,2022-09-12 06:41:07.165
100000000110,2.6361,60039,2022-09-12 06:42:07.204
100000000110,2.63645,60040,2022-09-12 06:43:07.244
100000000110,2.639,60040,2022-09-12 06:44:07.284
100000000110,2.64345,60040,2022-09-12 06:45:07.324
100000000110,2.64235,60040,2022-09-12 06:46:07.364
100000000110,2.6188,60040,2022-09-12 06:47:07.404
100000000110,2.43155,60040,2022-09-12 06:48:07.444
100000000110,2.3951,60040,2022-09-12 06:49:07.484
100000000110,2.37425,60040,2022-09-12 06:50:07.524
100000000110,2.3573,60040,2022-09-12 06:51:07.564
100000000110,2.35095,60040,2022-09-12 06:52:07.604
100000000110,2.3478,60040,2022-09-12 06:53:07.644
100000000110,2.34665,60040,2022-09-12 06:54:07.684
100000000110,2.34835,60040,2022-09-12 06:55:07.724
100000000110,2.3492,60041,2022-09-12 06:56:07.765
100000000110,2.35845,60039,2022-09-12 06:57:07.804
100000000110,2.36705,60040,2022-09-12 06:58:07.844
100000000110,2.3726,60040,2022-09-12 06:59:07.884
100000000110,2.36815,60040,2022-09-12 07:00:07.924
100000000110,2.37285,60040,2022-09-12 07:01:07.964
100000000110,2.37495,60040,2022-09-12 07:02:08.004
100000000110,2.3692,60040,2022-09-12 07:03:08.044
100000000110,2.3667,60040,2022-09-12 07:04:08.084
100000000110,2.3663,60040,2022-09-12 07:05:08.124
100000000110,2.37005,60041,2022-09-12 07:06:08.165
100000000110,2.37025,60039,2022-09-12 07:07:08.204
100000000110,2.37535,60040,2022-09-12 07:08:08.244
100000000110,2.3711,60040,2022-09-12 07:09:08.284
100000000110,2.3708,60040,2022-09-12 07:10:08.324
100000000110,2.3702,60040,2022-09-12 07:11:08.364
100000000110,2.3672,60040,2022-09-12 07:12:08.404
100000000110,2.36795,60040,2022-09-12 07:13:08.444
100000000110,2.36875,60040,2022-09-12 07:14:08.484
100000000110,2.3749,60040,2022-09-12 07:15:08.524
100000000110,2.377,60040,2022-09-12 07:16:08.564
100000000110,2.3688,60040,2022-09-12 07:17:08.604
100000000110,2.365,60040,2022-09-12 07:18:08.644
100000000110,2.3659,60040,2022-09-12 07:19:08.684
100000000110,2.36925,60040,2022-09-12 07:20:08.724
100000000110,2.37105,60041,2022-09-12 07:21:08.765
100000000110,2.3667,60039,2022-09-12 07:22:08.804
100000000110,2.35405,60040,2022-09-12 07:23:08.844
100000000110,2.3524,60040,2022-09-12 07:24:08.884
100000000110,2.353,60040,2022-09-12 07:25:08.924
100000000110,2.3507,60040,2022-09-12 07:26:08.964
100000000110,2.3504,60040,2022-09-12 07:27:09.004
100000000110,2.35315,60040,2022-09-12 07:28:09.044
100000000110,2.358,60040,2022-09-12 07:29:09.084
100000000110,2.36125,60040,2022-09-12 07:30:09.124
100000000110,2.3634,60041,2022-09-12 07:31:09.165
100000000110,2.3628,60039,2022-09-12 07:32:09.204
100000000110,2.36635,60040,2022-09-12 07:33:09.244
100000000110,2.37095,60040,2022-09-12 07:34:09.284
100000000110,2.3689,60040,2022-09-12 07:35:09.324
100000000110,2.365,60040,2022-09-12 07:36:09.364
100000000110,2.36655,60040,2022-09-12 07:37:09.404
100000000110,2.30765,60040,2022-09-12 07:38:09.444
100000000110,2.1746,60040,2022-09-12 07:39:09.484
100000000110,2.1377,60040,2022-09-12 07:40:09.524
100000000110,2.1238,60040,2022-09-12 07:41:09.564
100000000110,2.12115,60040,2022-09-12 07:42:09.604
100000000110,2.11745,60040,2022-09-12 07:43:09.644
100000000110,2.12085,60040,2022-09-12 07:44:09.684
100000000110,2.1188,60040,2022-09-12 07:45:09.724
100000000110,2.1198,60041,2022-09-12 07:46:09.765
100000000110,2.11375,60039,2022-09-12 07:47:09.804
100000000110,2.11535,60041,2022-09-12 07:48:09.845
100000000110,2.11345,60039,2022-09-12 07:49:09.884
100000000110,2.1154,60040,2022-09-12 07:50:09.924
100000000110,2.11315,60040,2022-09-12 07:51:09.964
100000000110,2.1159,60040,2022-09-12 07:52:10.004
100000000110,2.1156,60042,2022-09-12 07:53:10.046
100000000110,2.11475,60038,2022-09-12 07:54:10.084
100000000110,2.10705,60040,2022-09-12 07:55:10.124
100000000110,2.0985,60041,2022-09-12 07:56:10.165
100000000110,2.0879,60039,2022-09-12 07:57:10.204
100000000110,2.0856,60040,2022-09-12 07:58:10.244
100000000110,2.0907,60040,2022-09-12 07:59:10.284
100000000110,2.0932,60040,2022-09-12 08:00:10.324
100000000110,2.09665,60040,2022-09-12 08:01:10.364
100000000110,2.10145,60040,2022-09-12 08:02:10.404
100000000110,2.10435,60040,2022-09-12 08:03:10.444
100000000110,2.10795,60040,2022-09-12 08:04:10.484
100000000110,2.10545,60041,2022-09-12 08:05:10.525
100000000110,2.1045,60039,2022-09-12 08:06:10.564
100000000110,2.10465,60040,2022-09-12 08:07:10.604
100000000110,2.10835,60040,2022-09-12 08:08:10.644
100000000110,2.1117,60040,2022-09-12 08:09:10.684
100000000110,2.1146,60040,2022-09-12 08:10:10.724
100000000110,2.1132,60040,2022-09-12 08:11:10.764
100000000110,2.11565,60040,2022-09-12 08:12:10.804
100000000110,2.11325,60040,2022-09-12 08:13:10.844
100000000110,2.11695,60040,2022-09-12 08:14:10.884
100000000110,2.1117,60040,2022-09-12 08:15:10.924
100000000110,2.11065,60040,2022-09-12 08:16:10.964
100000000110,2.10885,60040,2022-09-12 08:17:11.004
100000000110,2.1115,60040,2022-09-12 08:18:11.044
100000000110,2.1138,60040,2022-09-12 08:19:11.084
100000000110,2.11085,60040,2022-09-12 08:20:11.124
100000000110,2.104,60041,2022-09-12 08:21:11.165
100000000110,2.1049,60039,2022-09-12 08:22:11.204
100000000110,2.10775,60040,2022-09-12 08:23:11.244
100000000110,2.11465,60041,2022-09-12 08:24:11.285
100000000110,2.1177,60039,2022-09-12 08:25:11.324
100000000110,2.12095,60040,2022-09-12 08:26:11.364
100000000110,2.11705,60040,2022-09-12 08:27:11.404
100000000110,2.10915,60040,2022-09-12 08:28:11.444
100000000110,2.0971,60040,2022-09-12 08:29:11.484
100000000110,2.09335,60042,2022-09-12 08:30:11.526
100000000110,2.09065,60038,2022-09-12 08:31:11.564
100000000110,2.09455,60040,2022-09-12 08:32:11.604
100000000110,2.0961,60040,2022-09-12 08:33:11.644
100000000110,2.1057,60040,2022-09-12 08:34:11.684
100000000110,2.1079,60040,2022-09-12 08:35:11.724
100000000110,2.10635,60040,2022-09-12 08:36:11.764
100000000110,2.10245,60040,2022-09-12 08:37:11.804
100000000110,2.1042,60040,2022-09-12 08:38:11.844
100000000110,2.1073,60040,2022-09-12 08:39:11.884
100000000110,2.11475,60040,2022-09-12 08:40:11.924
100000000110,2.11475,60040,2022-09-12 08:41:11.964
100000000110,2.11735,60040,2022-09-12 08:42:12.004
100000000110,2.1136,60040,2022-09-12 08:43:12.044
100000000110,2.1131,60040,2022-09-12 08:44:12.084
100000000110,2.11265,60040,2022-09-12 08:45:12.124
100000000110,2.11295,60041,2022-09-12 08:46:12.165
100000000110,2.1133,60039,2022-09-12 08:47:12.204
100000000110,2.1166,60040,2022-09-12 08:48:12.244
100000000110,2.1176,60041,2022-09-12 08:49:12.285
100000000110,2.1179,60039,2022-09-12 08:50:12.324
100000000110,2.1148,60040,2022-09-12 08:51:12.364
100000000110,2.1158,60040,2022-09-12 08:52:12.404
100000000110,2.11545,60040,2022-09-12 08:53:12.444
100000000110,2.11825,60040,2022-09-12 08:54:12.484
100000000110,2.1182,60040,2022-09-12 08:55:12.524
100000000110,2.1208,60040,2022-09-12 08:56:12.564
100000000110,2.11915,60040,2022-09-12 08:57:12.604
100000000110,2.12095,60040,2022-09-12 08:58:12.644
100000000110,2.119,60040,2022-09-12 08:59:12.684
100000000110,2.1201,60040,2022-09-12 09:00:12.724
100000000110,2.11575,60040,2022-09-12 09:01:12.764
100000000110,2.1094,60040,2022-09-12 09:02:12.804
100000000110,2.0979,60040,2022-09-12 09:03:12.844
100000000110,2.09235,60040,2022-09-12 09:04:12.884
100000000110,2.09645,60040,2022-09-12 09:05:12.924
100000000110,2.10055,60040,2022-09-12 09:06:12.964
100000000110,2.10225,60040,2022-09-12 09:07:13.004
100000000110,2.1071,60040,2022-09-12 09:08:13.044
100000000110,2.10745,60040,2022-09-12 09:09:13.084
100000000110,2.11315,60040,2022-09-12 09:10:13.124
100000000110,2.1126,60041,2022-09-12 09:11:13.165
100000000110,2.1144,60039,2022-09-12 09:12:13.204
100000000110,2.1101,60040,2022-09-12 09:13:13.244
100000000110,2.1117,60041,2022-09-12 09:14:13.285
100000000110,2.11205,60039,2022-09-12 09:15:13.324
100000000110,2.11845,60040,2022-09-12 09:16:13.364
100000000110,2.1176,60040,2022-09-12 09:17:13.404
100000000110,2.1188,60040,2022-09-12 09:18:13.444
100000000110,2.11765,60040,2022-09-12 09:19:13.484
100000000110,2.1181,60040,2022-09-12 09:20:13.524
100000000110,2.11685,60040,2022-09-12 09:21:13.564
100000000110,2.11485,60040,2022-09-12 09:22:13.604
100000000110,2.1152,60040,2022-09-12 09:23:13.644
100000000110,2.1181,60040,2022-09-12 09:24:13.684
100000000110,2.11635,60040,2022-09-12 09:25:13.724
100000000110,2.1199,60040,2022-09-12 09:26:13.764
100000000110,2.1114,60040,2022-09-12 09:27:13.804
100000000110,2.1126,60040,2022-09-12 09:28:13.844
100000000110,2.1095,60040,2022-09-12 09:29:13.884
100000000110,2.1122,60040,2022-09-12 09:30:13.924
100000000110,2.11115,60040,2022-09-12 09:31:13.964
100000000110,2.1128,60040,2022-09-12 09:32:14.004
100000000110,2.1113,60040,2022-09-12 09:33:14.044
100000000110,2.11265,60040,2022-09-12 09:34:14.084
100000000110,2.1124,60040,2022-09-12 09:35:14.124
100000000110,2.1131,60041,2022-09-12 09:36:14.165
100000000110,2.10665,60039,2022-09-12 09:37:14.204
100000000110,2.0974,60040,2022-09-12 09:38:14.244
100000000110,2.0849,60041,2022-09-12 09:39:14.285
100000000110,2.0811,60039,2022-09-12 09:40:14.324
100000000110,2.08405,60040,2022-09-12 09:41:14.364
100000000110,2.09215,60040,2022-09-12 09:42:14.404
100000000110,2.09415,60040,2022-09-12 09:43:14.444
100000000110,2.1,60040,2022-09-12 09:44:14.484
100000000110,2.10255,60040,2022-09-12 09:45:14.524
100000000110,2.10665,60040,2022-09-12 09:46:14.564
100000000110,2.10335,60040,2022-09-12 09:47:14.604
100000000110,2.1053,60040,2022-09-12 09:48:14.644
100000000110,2.106,60040,2022-09-12 09:49:14.684
100000000110,2.1091,60040,2022-09-12 09:50:14.724
100000000110,2.1092,60040,2022-09-12 09:51:14.764
100000000110,2.11645,60040,2022-09-12 09:52:14.804
100000000110,2.1099,60040,2022-09-12 09:53:14.844
100000000110,2.1128,60040,2022-09-12 09:54:14.884
100000000110,2.1091,60040,2022-09-12 09:55:14.924
100000000110,2.111,60040,2022-09-12 09:56:14.964
100000000110,2.1084,60040,2022-09-12 09:57:15.004
100000000110,2.10815,60040,2022-09-12 09:58:15.044
100000000110,2.10875,60040,2022-09-12 09:59:15.084
100000000110,2.11015,60040,2022-09-12 10:00:15.124
100000000110,2.10855,60041,2022-09-12 10:01:15.165
100000000110,2.1086,60039,2022-09-12 10:02:15.204
100000000110,2.1049,60040,2022-09-12 10:03:15.244
100000000110,2.1086,60041,2022-09-12 10:04:15.285
100000000110,2.10795,60039,2022-09-12 10:05:15.324
100000000110,2.1152,60040,2022-09-12 10:06:15.364
100000000110,2.111,60040,2022-09-12 10:07:15.404
100000000110,2.1114,60040,2022-09-12 10:08:15.444
100000000110,2.11185,60040,2022-09-12 10:09:15.484
100000000110,2.11335,60040,2022-09-12 10:10:15.524
100000000110,2.1138,60040,2022-09-12 10:11:15.564
100000000110,2.11185,60040,2022-09-12 10:12:15.604
100000000110,2.10075,60040,2022-09-12 10:13:15.644
100000000110,2.09355,60040,2022-09-12 10:14:15.684
100000000110,2.08685,60040,2022-09-12 10:15:15.724
100000000110,2.08625,60040,2022-09-12 10:16:15.764
100000000110,2.0907,60040,2022-09-12 10:17:15.804
100000000110,2.0961,60040,2022-09-12 10:18:15.844
100000000110,2.09805,60040,2022-09-12 10:19:15.884
100000000110,2.1019,60040,2022-09-12 10:20:15.924
100000000110,2.10305,60040,2022-09-12 10:21:15.964
100000000110,2.10585,60040,2022-09-12 10:22:16.004
100000000110,2.1064,60040,2022-09-12 10:23:16.044
100000000110,2.1091,60040,2022-09-12 10:24:16.084
100000000110,2.10975,60040,2022-09-12 10:25:16.124
100000000110,2.11235,60041,2022-09-12 10:26:16.165
100000000110,2.11215,60039,2022-09-12 10:27:16.204
100000000110,2.11545,60040,2022-09-12 10:28:16.244
100000000110,2.11205,60041,2022-09-12 10:29:16.285
100000000110,2.11105,60039,2022-09-12 10:30:16.324
100000000110,2.11275,60040,2022-09-12 10:31:16.364
100000000110,2.11515,60040,2022-09-12 10:32:16.404
100000000110,2.11545,60040,2022-09-12 10:33:16.444
100000000110,2.1184,60040,2022-09-12 10:34:16.484
100000000110,2.1126,60040,2022-09-12 10:35:16.524
100000000110,2.11415,60040,2022-09-12 10:36:16.564
100000000110,2.1123,60040,2022-09-12 10:37:16.604
100000000110,2.1082,60040,2022-09-12 10:38:16.644
100000000110,2.10285,60040,2022-09-12 10:39:16.684
100000000110,2.10535,60040,2022-09-12 10:40:16.724
100000000110,2.1079,60040,2022-09-12 10:41:16.764
100000000110,2.11215,60040,2022-09-12 10:42:16.804
100000000110,2.106,60040,2022-09-12 10:43:16.844
100000000110,2.1029,60040,2022-09-12 10:44:16.884
100000000110,2.10455,60040,2022-09-12 10:45:16.924
100000000110,2.1124,60040,2022-09-12 10:46:16.964
100000000110,2.1145,60040,2022-09-12 10:47:17.004
100000000110,2.10595,60040,2022-09-12 10:48:17.044
100000000110,2.0932,60040,2022-09-12 10:49:17.084
100000000110,2.08795,60040,2022-09-12 10:50:17.124
100000000110,2.0846,60044,2022-09-12 10:51:17.168
100000000110,2.08785,60046,2022-09-12 10:52:17.214
100000000110,2.0903,60040,2022-09-12 10:53:17.254
100000000110,2.08785,60040,2022-09-12 10:54:17.294
100000000110,2.09075,60040,2022-09-12 10:55:17.334
100000000110,2.09755,60040,2022-09-12 10:56:17.374
100000000110,2.10355,60040,2022-09-12 10:57:17.414
100000000110,2.10505,60040,2022-09-12 10:58:17.454
100000000110,2.1027,60040,2022-09-12 10:59:17.494
100000000110,2.1071,60041,2022-09-12 11:00:17.535
100000000110,2.1087,60039,2022-09-12 11:01:17.574
100000000110,2.1131,60040,2022-09-12 11:02:17.614
100000000110,2.1131,60040,2022-09-12 11:03:17.654
100000000110,2.1146,60040,2022-09-12 11:04:17.694
100000000110,2.11275,60040,2022-09-12 11:05:17.734
100000000110,2.11515,60040,2022-09-12 11:06:17.774
100000000110,2.11415,60042,2022-09-12 11:07:17.816
100000000110,2.11055,60038,2022-09-12 11:08:17.854
100000000110,2.1067,60040,2022-09-12 11:09:17.894
100000000110,2.10535,60040,2022-09-12 11:10:17.934
100000000110,2.10485,60040,2022-09-12 11:11:17.974
100000000110,2.1104,60040,2022-09-12 11:12:18.014
100000000110,2.1128,60040,2022-09-12 11:13:18.054
100000000110,2.1138,60040,2022-09-12 11:14:18.094
100000000110,2.1134,60040,2022-09-12 11:15:18.134
100000000110,2.1136,60040,2022-09-12 11:16:18.174
100000000110,2.11345,60040,2022-09-12 11:17:18.214
100000000110,2.11615,60040,2022-09-12 11:18:18.254
100000000110,2.11225,60040,2022-09-12 11:19:18.294
100000000110,2.1141,60040,2022-09-12 11:20:18.334
100000000110,2.11435,60040,2022-09-12 11:21:18.374
100000000110,2.11475,60040,2022-09-12 11:22:18.414
100000000110,2.1076,60040,2022-09-12 11:23:18.454
100000000110,2.104,60040,2022-09-12 11:24:18.494
100000000110,2.1022,60040,2022-09-12 11:25:18.534
100000000110,2.10235,60040,2022-09-12 11:26:18.574
100000000110,2.1013,60040,2022-09-12 11:27:18.614
100000000110,2.09535,60040,2022-09-12 11:28:18.654
100000000110,2.08675,60040,2022-09-12 11:29:18.694
100000000110,2.0873,60040,2022-09-12 11:30:18.734
100000000110,2.0955,60040,2022-09-12 11:31:18.774
100000000110,2.10485,60040,2022-09-12 11:32:18.814
100000000110,2.1122,60040,2022-09-12 11:33:18.854
100000000110,2.1209,60040,2022-09-12 11:34:18.894
100000000110,2.1204,60040,2022-09-12 11:35:18.934
100000000110,2.1204,60040,2022-09-12 11:36:18.974
100000000110,2.1142,60040,2022-09-12 11:37:19.014
100000000110,2.1105,60041,2022-09-12 11:38:19.055
100000000110,2.1034,60039,2022-09-12 11:39:19.094
100000000110,2.1042,60040,2022-09-12 11:40:19.134
100000000110,2.1058,60040,2022-09-12 11:41:19.174
100000000110,2.11175,60040,2022-09-12 11:42:19.214
100000000110,2.11215,60040,2022-09-12 11:43:19.254
100000000110,2.1136,60040,2022-09-12 11:44:19.294
100000000110,2.1137,60040,2022-09-12 11:45:19.334
100000000110,2.10815,60040,2022-09-12 11:46:19.374
100000000110,2.10765,60040,2022-09-12 11:47:19.414
100000000110,2.10735,60040,2022-09-12 11:48:19.454
100000000110,2.10075,60040,2022-09-12 11:49:19.494
100000000110,2.0997,60040,2022-09-12 11:50:19.534
100000000110,2.10075,60040,2022-09-12 11:51:19.574
100000000110,2.10705,60040,2022-09-12 11:52:19.614
100000000110,2.1088,60040,2022-09-12 11:53:19.654
100000000110,2.10845,60040,2022-09-12 11:54:19.694
100000000110,2.1062,60040,2022-09-12 11:55:19.734
100000000110,2.1085,60040,2022-09-12 11:56:19.774
100000000110,2.11175,60041,2022-09-12 11:57:19.815
100000000110,2.1164,60039,2022-09-12 11:58:19.854
100000000110,2.10845,60040,2022-09-12 11:59:19.894
100000000110,2.10105,60040,2022-09-12 12:00:19.934
100000000110,2.0893,60040,2022-09-12 12:01:19.974
100000000110,2.0871,60040,2022-09-12 12:02:20.014
100000000110,2.08685,60040,2022-09-12 12:03:20.054
100000000110,2.0863,60040,2022-09-12 12:04:20.094
100000000110,2.08915,60040,2022-09-12 12:05:20.134
100000000110,2.09645,60040,2022-09-12 12:06:20.174
100000000110,2.1003,60040,2022-09-12 12:07:20.214
100000000110,2.10875,60040,2022-09-12 12:08:20.254
100000000110,2.1073,60040,2022-09-12 12:09:20.294
100000000110,2.10525,60040,2022-09-12 12:10:20.334
100000000110,0.0,0,2022-09-12 12:10:20.334
100000000110,0.0,660440,2022-09-12 12:21:20.774
100000000110,2.11,60040,2022-09-12 12:22:20.814
